Asset Class	Company code	Number of similar assets	Asset Number	Asset Sub Number	Asset main no. text	Description	Description2	Quantity	Unit     	Serial No.   	Inventory Note	Inventory number	Capitalize Date	Ordinary Depreciation date	Cost center	Investment Reason	Asset Super Number	WBS element	Dep key	Use full life	Scrap value	Evaluation group 1	Evaluation group 2	Evaluation group 3	Evaluation group 4	Evaluation group 5	Room	License plate number	Type name
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขาแขวน 	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 40 นิ้ว พร้อมขาแขวน	รุ่น UA43AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	LED มอนิเตอร์ ขนาด 22 นิ้ว		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุด VDO Conference รุ่น RALLY PLUS 	ยี่ห้อ LOGITECH พร้อมกล้อง	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10609	MWA				อาคารสุทธิอุทกากร	เครื่องคอมพิวเตอร์ All-in-one รุ่น V50A-24IMB ยี่ห้อ 	LENOVO สำรับแสดงวาระการประชุมหน้าห้อง	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องขยายสัญญาณเสียง 4 ช่องสัญญาณ 	รุ่น MP-A40V ยี่ห้อ QSC	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนชุดประชุม รุ่น CCSD-DL ยี่ห้อ BOSCH		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมไมโครโฟนชุดประชุม รุ่น CCSD-CURD	ยี่ห้อ BOSCH	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องปรับแต่งเสียงแบบดิจิตอล รุ่น RADIUS NX 	ยี่ห้อ SYMETRIX	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ตู้เก็บอุปกรณ์		1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ไมโครโฟนไร้สายแบบมือถือ รุ่น ATW-3212/C510 	ยี่ห้อ AUDIO TECHNICA พร้อมตัวรับสัญญาณ	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	เครื่องควบคุมกลางพร้อมอุปกรณ์เสริม รุ่น CP-4	ยี่ห้อ CRESTRON	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ที่ควบคุมแบบสัมผัส รุ่น TSW-770-B-S 	ยี่ห้อ CRESTRON	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	Switch Hub 8 ช่อง รุ่น TL-SG2210MP  	ยี่ห้อ TP-LINK	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 55 นิ้ว พร้อมขาแขวน 	รุ่น UA55AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	ชุดเครื่องรับ-ส่งสัญญาณภาพ HDMI (กล่อง-ผนัง) 	รุ่น HEX70CS/HEX11WP ยี่ห้อ Blustream	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขา	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
10602	MWA				อาคารสุทธิอุทกากร	จอแอลอีดีทีวีขนาด 75 นิ้ว พร้อมขา	รุ่น UA75AU7700 ยี่ห้อ Sumsung	1			3300053250	จล.8/2564	11092023		1122001	IF		C64204020001				1				10807			
